srcip,dstip,srcport,dstport,proto,td,pkt,byt,label
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58372.0,80.0,TCP,0.005,6.0,545.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,2.0,178.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,35152.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291850.0,445.0,40911.0,TCP,0.0,1.0,108.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,60660.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,58386.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232261126.0,58412.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59752.0,80.0,TCP,0.005,6.0,545.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,60569.0,80.0,TCP,0.004,5.0,479.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.003,2.0,174.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,58008.0,80.0,TCP,0.004,6.0,545.0,1
3232291856.0,3232286722.0,51357.0,1072.0,TCP,0.0,1.0,58.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,36241.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59165.0,80.0,TCP,0.001,5.0,479.0,1
3232291856.0,3232261126.0,57777.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,35386.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.004,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59976.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58331.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58315.0,80.0,TCP,0.003,5.0,479.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.001,2.0,174.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232261126.0,587.0,80.0,TCP,0.006,534.0,545.0,0
3232291856.0,3232261126.0,58372.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,59095.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,57860.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59094.0,80.0,TCP,0.002,6.0,545.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291850.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,59062.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,59093.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,37503.0,80.0,TCP,0.005,5.0,479.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.0,1.0,66.0,0
3232261124.0,3232291846.0,587.0,48437.0,TCP,0.005,5.0,479.0,0
3232291856.0,3232261126.0,58083.0,80.0,TCP,0.004,6.0,545.0,1
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,60376.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,58720.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.0,1.0,66.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.004,2.0,174.0,0
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261126.0,60522.0,80.0,TCP,0.0069999999999999,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59077.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,1.1,2.0,178.0,0
3232291856.0,3232286729.0,51357.0,7001.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58267.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,56692.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57833.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,70.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,548.0,TCP,0.0,1.0,58.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59093.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,60135.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,35087.0,80.0,TCP,0.006,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.005,2.0,174.0,0
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,57762.0,80.0,TCP,0.001,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.096,2.0,178.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.0,2.0,174.0,0
3232291856.0,3232261126.0,60690.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,57264.0,80.0,TCP,0.006,5.0,479.0,1
3232286725.0,3232286975.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60774.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232286725.0,51416.0,25.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232286721.0,51357.0,1034.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,34430.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,60460.0,80.0,TCP,0.002,6.0,545.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58080.0,80.0,TCP,0.006,5.0,479.0,1
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232286725.0,51473.0,25.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232289282.0,46755.0,15002.0,TCP,0.0,1.0,58.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,58540.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,60682.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58443.0,80.0,TCP,0.004,6.0,545.0,1
3232291852.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232261126.0,34823.0,80.0,TCP,0.002,6.0,545.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.001,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,1.0,66.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.004,2.0,174.0,0
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,56806.0,80.0,TCP,0.001,6.0,545.0,1
3232291856.0,3232261126.0,35152.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,57840.0,80.0,TCP,0.003,5.0,479.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.001,2.0,174.0,0
3232291856.0,3232286729.0,51357.0,1098.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59874.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59071.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,35042.0,80.0,TCP,0.003,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.006,2.0,174.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.0,1.0,66.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.005,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35346.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291848.0,3232261125.0,49094.0,445.0,TCP,0.001,2.0,174.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59077.0,80.0,TCP,0.001,6.0,545.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.004,2.0,174.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232261126.0,57888.0,80.0,TCP,0.004,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.006,2.0,174.0,0
3232291856.0,3232261126.0,59098.0,80.0,TCP,0.005,5.0,479.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232289282.0,46756.0,8087.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,59915.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,59105.0,80.0,TCP,0.002,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59514.0,80.0,TCP,0.001,5.0,479.0,1
3232291856.0,3232261126.0,59868.0,80.0,TCP,0.004,5.0,479.0,1
3232291845.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59712.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,1.096,2.0,178.0,0
3232291856.0,3232261126.0,58270.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,57307.0,80.0,TCP,0.003,6.0,545.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291847.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291854.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291855.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261126.0,57843.0,80.0,TCP,0.003,5.0,479.0,1
3232291851.0,3232292095.0,3389.0,137.0,UDP,0.0,1.0,92.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.002,2.0,174.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35406.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,59549.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,60396.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58333.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58637.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291851.0,445.0,34743.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232286721.0,51357.0,1097.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,37999.0,80.0,TCP,0.006,6.0,545.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,34123.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,34024.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,58416.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286728.0,51358.0,2390.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,35306.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232289280.0,0.0,8.0,ICMP,0.0,1.0,42.0,1
3232291856.0,3232261126.0,32875.0,80.0,TCP,0.005,6.0,545.0,1
3232291856.0,3232261126.0,56003.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,32901.0,80.0,TCP,0.006,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.0,1.0,66.0,0
3232291856.0,3232261126.0,36278.0,80.0,TCP,0.005,6.0,545.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,57853.0,80.0,TCP,0.004,5.0,479.0,1
3232291852.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232291856.0,3232261126.0,58899.0,80.0,TCP,0.003,5.0,479.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232286721.0,51357.0,4001.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232286728.0,51358.0,766.0,TCP,0.0,1.0,58.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232286724.0,51357.0,1720.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,58643.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232286724.0,445.0,43183.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232286728.0,51358.0,5925.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232289285.0,0.0,8.0,ICMP,0.0,1.0,42.0,1
3232291856.0,3232261126.0,57957.0,80.0,TCP,0.005,6.0,545.0,1
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60370.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,35353.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57839.0,80.0,TCP,0.005,6.0,545.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,59757.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,36279.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,36201.0,80.0,TCP,0.005,5.0,479.0,1
3232291851.0,3232261126.0,33162.0,80.0,TCP,0.005,5.0,479.0,0
3232291856.0,3232261126.0,5907.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,60785.0,80.0,TCP,0.004,5.0,479.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58269.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232286728.0,51357.0,2190.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,36245.0,80.0,TCP,0.005,5.0,479.0,1
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,59143.0,80.0,TCP,0.005,6.0,545.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286725.0,51357.0,467.0,TCP,0.0,1.0,58.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.003,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291847.0,445.0,37191.0,TCP,0.0,1.0,108.0,0
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,58470.0,80.0,TCP,0.006,6.0,545.0,1
3232291856.0,3232261126.0,58960.0,80.0,TCP,0.003,5.0,479.0,1
3232291849.0,3232261125.0,37884.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,35083.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261126.0,35077.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,35805.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,59827.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,35182.0,80.0,TCP,0.0069999999999999,5.0,479.0,1
3232291856.0,3232261126.0,32914.0,80.0,TCP,0.005,5.0,479.0,1
3232291852.0,3232261125.0,49511.0,445.0,TCP,0.005,2.0,174.0,0
3232291856.0,3232286725.0,51357.0,25.0,TCP,0.0,1.0,58.0,1
3232291851.0,3232261125.0,34743.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232261126.0,59331.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,59733.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,35254.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,37129.0,80.0,TCP,0.002,5.0,479.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,57380.0,80.0,TCP,0.004,5.0,479.0,1
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291848.0,445.0,49094.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286724.0,51357.0,9093.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,35070.0,80.0,TCP,0.005,5.0,479.0,1
3232291856.0,3232261126.0,58063.0,80.0,TCP,0.005,6.0,545.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.004,2.0,174.0,0
3232291847.0,3232261125.0,37191.0,445.0,TCP,0.003,2.0,174.0,0
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59627.0,80.0,TCP,0.003,5.0,479.0,1
3232291856.0,3232261126.0,59764.0,80.0,TCP,0.005,6.0,545.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286723.0,51357.0,9593.0,TCP,0.0,1.0,58.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232286722.0,51357.0,8084.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,34736.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,58624.0,80.0,TCP,0.005,5.0,479.0,1
3232286725.0,3232261125.0,46808.0,445.0,TCP,0.002,2.0,174.0,0
3232286725.0,3232261125.0,445.0,46808.0,TCP,0.0,1.0,66.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.0,1.0,66.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,56944.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,33879.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291855.0,445.0,48888.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59747.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232291845.0,445.0,51146.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232291855.0,3232261125.0,48888.0,445.0,TCP,0.004,2.0,174.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.006,2.0,174.0,0
3232291856.0,3232286725.0,51357.0,8084.0,TCP,0.0,1.0,58.0,1
3232291856.0,3232261126.0,37203.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,58917.0,80.0,TCP,0.004,5.0,479.0,1
3232291856.0,3232261126.0,60763.0,80.0,TCP,0.003,6.0,545.0,1
3232261125.0,3232291849.0,445.0,37884.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59281.0,80.0,TCP,0.006,6.0,545.0,1
3232291845.0,3232261125.0,51146.0,445.0,TCP,0.002,2.0,174.0,0
3232291856.0,3232286722.0,51357.0,7100.0,TCP,0.0,1.0,58.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,57299.0,80.0,TCP,0.006,5.0,479.0,1
3232291850.0,3232261125.0,40239.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,34024.0,80.0,TCP,0.003,6.0,545.0,1
3232291856.0,3232261126.0,58324.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.003,2.0,174.0,0
3232291848.0,3232292095.0,138.0,138.0,UDP,0.0,1.0,262.0,0
3232261125.0,3232291853.0,445.0,60689.0,TCP,0.0,1.0,108.0,0
3232261124.0,3232291846.0,587.0,56699.0,TCP,0.08,12.0,546.0,0
3232291856.0,3232261126.0,37282.0,80.0,TCP,0.005,5.0,479.0,1
3232291854.0,3232261125.0,52321.0,445.0,TCP,0.003,2.0,174.0,0
3232291856.0,3232261126.0,58927.0,80.0,TCP,0.003,6.0,545.0,1
3232291845.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,58445.0,80.0,TCP,0.006,5.0,479.0,1
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.005,2.0,174.0,0
3232291844.0,3232261125.0,43145.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261125.0,58844.0,445.0,TCP,0.004,2.0,174.0,0
3232291856.0,3232261126.0,57915.0,80.0,TCP,0.006,5.0,479.0,1
3232261125.0,3232291854.0,445.0,52321.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,1
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291850.0,445.0,40239.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,60683.0,80.0,TCP,0.005,5.0,479.0,1
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,34221.0,80.0,TCP,0.004,5.0,479.0,1
3232291845.0,3232292095.0,137.0,137.0,UDP,0.0,1.0,92.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,60590.0,80.0,TCP,0.004,6.0,545.0,1
3232261125.0,3232286725.0,445.0,46808.0,TCP,0.0,1.0,70.0,0
3232291856.0,3232261126.0,59957.0,80.0,TCP,0.005,5.0,479.0,1
3232291853.0,3232261125.0,60689.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291856.0,445.0,58844.0,TCP,0.0,1.0,108.0,0
3232286724.0,3232261125.0,43183.0,445.0,TCP,0.002,2.0,174.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291846.0,445.0,46709.0,TCP,0.0,1.0,108.0,0
3232291846.0,3232261125.0,46709.0,445.0,TCP,0.004,2.0,174.0,0
3232261125.0,3232291852.0,445.0,49511.0,TCP,0.0,1.0,108.0,0
3232261125.0,3232291844.0,445.0,43145.0,TCP,0.0,1.0,108.0,0
3232291856.0,3232261126.0,59094.0,80.0,TCP,0.002,5.0,479.0,1
3232291856.0,3232261126.0,55589.0,80.0,TCP,0.003,5.0,479.0,1
