srcport,dstport,proto,td,pkt,byt,label,srcip_1,srcip_2,srcip_3,srcip_4,dstip_1,dstip_2,dstip_3,dstip_4
80.0,49163.0,TCP,0.0,1.0,74.0,0,192,168,100,6,192,168,220,4
58444.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59383.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
55321.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
37884.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,9,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
36012.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
36069.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59056.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
51357.0,1729.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
49094.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,8,192,168,100,5
59097.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
60288.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
58372.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,34743.0,TCP,0.0,2.0,178.0,0,192,168,100,5,192,168,220,11
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
35152.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40911.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
60689.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,13,192,168,100,5
60660.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
58386.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
58412.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59752.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
46709.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,6,192,168,100,5
60569.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,5,192,168,100,5
43145.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,4,192,168,100,5
58008.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
51357.0,1072.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
36241.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
46709.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,6,192,168,100,5
59165.0,80.0,TCP,0.001,5.0,479.0,1,192,168,220,16,192,168,100,6
57777.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
35386.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
59976.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58331.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58315.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,15,192,168,100,5
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
587.0,80.0,TCP,0.006,534.0,545.0,0,192,168,220,4,192,168,100,6
58372.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59095.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,14
57860.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59094.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,10,192,168,220,255
59062.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
43183.0,445.0,TCP,0.005,2.0,174.0,0,192,168,200,4,192,168,100,5
59093.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37503.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
34743.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,11,192,168,100,5
587.0,48437.0,TCP,0.005,5.0,479.0,0,192,168,100,4,192,168,220,6
58083.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
48888.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,15,192,168,100,5
60376.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
58720.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,16,192,168,100,5
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
37884.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,9,192,168,100,5
60522.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
48888.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,15,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
59077.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,51146.0,TCP,1.1,2.0,178.0,0,192,168,100,5,192,168,220,5
51357.0,7001.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
58267.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
56692.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57833.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,9
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
51357.0,548.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
34743.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,11,192,168,100,5
59093.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
60135.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
35087.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
51146.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,5,192,168,100,5
51146.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,5,192,168,100,5
445.0,48888.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,15
57762.0,80.0,TCP,0.001,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
445.0,34743.0,TCP,0.096,2.0,178.0,0,192,168,100,5,192,168,220,11
52321.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,14,192,168,100,5
58844.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,16,192,168,100,5
58844.0,445.0,TCP,0.0,2.0,174.0,0,192,168,220,16,192,168,100,5
60690.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,43145.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,4
57264.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,200,5,192,168,200,255
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
60774.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
51416.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
51357.0,1034.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
34430.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
60460.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
58080.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
46709.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,6,192,168,100,5
51473.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
46755.0,15002.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,2
51146.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,5,192,168,100,5
58540.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
60682.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58443.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,12,192,168,220,255
34823.0,80.0,TCP,0.002,6.0,545.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,13,192,168,100,5
46709.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,6,192,168,100,5
43145.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,4,192,168,100,5
49094.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,8,192,168,100,5
56806.0,80.0,TCP,0.001,6.0,545.0,1,192,168,220,16,192,168,100,6
35152.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
57840.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
60689.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,13,192,168,100,5
51357.0,1098.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,9
59874.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
59071.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
35042.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,10,192,168,100,5
48888.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,15,192,168,100,5
40239.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,10,192,168,100,5
46709.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,6,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
35346.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
49094.0,445.0,TCP,0.001,2.0,174.0,0,192,168,220,8,192,168,100,5
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
59077.0,80.0,TCP,0.001,6.0,545.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.002,2.0,174.0,0,192,168,200,5,192,168,100,5
49511.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,12,192,168,100,5
48888.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,15,192,168,100,5
57888.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,7,192,168,100,5
59098.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
51146.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,5,192,168,100,5
46756.0,8087.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,210,2
59915.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
59105.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
59514.0,80.0,TCP,0.001,5.0,479.0,1,192,168,220,16,192,168,100,6
59868.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,5,192,168,220,255
46709.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,6,192,168,100,5
46709.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,6,192,168,100,5
59712.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,34743.0,TCP,1.096,2.0,178.0,0,192,168,100,5,192,168,220,11
58270.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
57307.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
58844.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,16,192,168,100,5
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,7,192,168,220,255
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,14,192,168,220,255
137.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,15,192,168,220,255
57843.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
3389.0,137.0,UDP,0.0,1.0,92.0,0,192,168,220,11,192,168,220,255
58844.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
52321.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,14,192,168,100,5
40239.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
35406.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59549.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60396.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58333.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58637.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,34743.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,11
58844.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,16,192,168,100,5
51357.0,1097.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
37999.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
58844.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,16,192,168,100,5
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
46709.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,6,192,168,100,5
34123.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
34024.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
58416.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,52321.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,14
51358.0,2390.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
35306.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
0.0,8.0,ICMP,0.0,1.0,42.0,1,192,168,220,16,192,168,210,0
32875.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
56003.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
32901.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,7,192,168,100,5
36278.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
46709.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,6,192,168,100,5
57853.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,12,192,168,220,255
58899.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,51146.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,5
51357.0,4001.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,1
51358.0,766.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
52321.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,14,192,168,100,5
46808.0,445.0,TCP,0.003,2.0,174.0,0,192,168,200,5,192,168,100,5
51357.0,1720.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,4
58643.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,46808.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,5
445.0,43183.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,200,4
445.0,40239.0,TCP,0.0,1.0,70.0,0,192,168,100,5,192,168,220,10
51358.0,5925.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
58844.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,16,192,168,100,5
0.0,8.0,ICMP,0.0,1.0,42.0,1,192,168,220,16,192,168,210,5
57957.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
60370.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
35353.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
57839.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
51146.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,5,192,168,100,5
59757.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
36279.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
36201.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
33162.0,80.0,TCP,0.005,5.0,479.0,0,192,168,220,11,192,168,100,6
5907.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
60785.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
58269.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
51357.0,2190.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,8
36245.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
46709.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,6,192,168,100,5
59143.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
51357.0,467.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
34743.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,11,192,168,100,5
445.0,49511.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,12
445.0,37191.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,7
60689.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,13,192,168,100,5
58470.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
58960.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37884.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,9,192,168,100,5
35083.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
35077.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
35805.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59827.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
35182.0,80.0,TCP,0.0069999999999999,5.0,479.0,1,192,168,220,16,192,168,100,6
32914.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
49511.0,445.0,TCP,0.005,2.0,174.0,0,192,168,220,12,192,168,100,5
51357.0,25.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
34743.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,11,192,168,100,5
59331.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
59733.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
35254.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
37129.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
57380.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
37191.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,7,192,168,100,5
445.0,49094.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,8
51357.0,9093.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,4
35070.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
58063.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.004,2.0,174.0,0,192,168,200,5,192,168,100,5
37191.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,7,192,168,100,5
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
59627.0,80.0,TCP,0.003,5.0,479.0,1,192,168,220,16,192,168,100,6
59764.0,80.0,TCP,0.005,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
51357.0,9593.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,3
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
43145.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,4,192,168,100,5
445.0,58844.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,16
51357.0,8084.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
34736.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
58624.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
46808.0,445.0,TCP,0.002,2.0,174.0,0,192,168,200,5,192,168,100,5
445.0,46808.0,TCP,0.0,1.0,66.0,0,192,168,200,5,192,168,100,5
46709.0,445.0,TCP,0.0,1.0,66.0,0,192,168,220,6,192,168,100,5
445.0,43145.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,4
56944.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
33879.0,80.0,TCP,0.005,5.0,479.0,1,192,168,220,16,192,168,100,6
445.0,48888.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,15
59747.0,80.0,TCP,0.004,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,51146.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,5
445.0,40239.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,10
48888.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,15,192,168,100,5
46709.0,445.0,TCP,0.006,2.0,174.0,0,192,168,220,6,192,168,100,5
51357.0,8084.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,5
37203.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
58917.0,80.0,TCP,0.004,5.0,479.0,1,192,168,220,16,192,168,100,6
60763.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
445.0,37884.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,9
445.0,46709.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,6
59281.0,80.0,TCP,0.006,6.0,545.0,1,192,168,220,16,192,168,100,6
51146.0,445.0,TCP,0.002,2.0,174.0,0,192,168,220,5,192,168,100,5
51357.0,7100.0,TCP,0.0,1.0,58.0,1,192,168,220,16,192,168,200,2
60689.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,13,192,168,100,5
57299.0,80.0,TCP,0.006,5.0,479.0,1,192,168,220,16,192,168,100,6
40239.0,445.0,TCP,0.004,2.0,174.0,0,192,168,220,10,192,168,100,5
34024.0,80.0,TCP,0.003,6.0,545.0,1,192,168,220,16,192,168,100,6
58324.0,80.0,TCP,0.002,5.0,479.0,1,192,168,220,16,192,168,100,6
58844.0,445.0,TCP,0.003,2.0,174.0,0,192,168,220,16,192,168,100,5
138.0,138.0,UDP,0.0,1.0,262.0,0,192,168,220,8,192,168,220,255
445.0,60689.0,TCP,0.0,1.0,108.0,0,192,168,100,5,192,168,220,13
